Boiler Load (MW),Inlet NOx (mg/m³),Inlet O₂ (%),Flue Gas Flow (m³/h),NH₃ Flow (kg/h),Flue Gas Temp (°C),Coal Feed Rate (t/h),NOx Emission (mg/m³)
742.010287,322.4922083,183.4674021,68.17954266,4.911214072,353.5608575,1354.997531,41.3411773
742.0085762,319.5528422,185.4591405,68.86217974,4.955387985,353.5838576,1366.182044,41.45418791
741.6665289,315.4572571,185.0674983,68.58790849,5.000772866,353.6068574,1375.266522,40.81787222
740.6386563,315.2786258,183.83131,68.1369062,5.01802747,353.6298572,1380.898118,39.69933703
739.9551155,315.8993601,186.2777006,69.31878896,4.970751958,353.6528572,1374.085172,39.73741269
738.7546716,316.9733699,187.3861536,69.77797763,4.935579155,353.6986573,1373.600003,40.50539292
738.241881,318.8135413,185.8352564,68.89393463,4.905382713,353.721457,1369.367198,39.01555114
738.0709436,321.9777728,186.8181744,69.52748703,4.938851866,353.7442568,1365.157226,38.93711429
738.5852999,325.8646734,187.9454429,69.89226808,4.89236296,353.7670568,1361.091778,39.57930004
739.0986577,330.6374909,186.8165167,69.23846249,4.842468344,353.7898568,1359.939807,38.69935791
740.4699031,335.1730102,186.78614,69.37365112,4.878914668,353.8126569,1352.084278,38.59124818
742.011262,338.7879489,188.9675418,70.70147845,4.925004101,353.8354566,1349.724049,39.70217744
743.3803296,340.9301039,190.1972163,71.15362465,4.917684175,353.8582565,1354.601829,38.51516863
744.5796638,341.9552084,191.8576303,71.88725685,4.968794848,353.8810564,1358.792699,38.29918613
746.1229497,341.7516476,193.6237151,72.75412247,5.013621076,353.9038564,1365.686862,39.70004139
747.3214571,341.4243416,193.544888,72.99154761,5.023980111,353.9268565,1369.128802,39.47618729
748.0052015,338.8166306,191.6216622,72.30651246,5.082225086,353.9498563,1373.825379,37.95288735
748.8625623,334.4891551,190.5189543,71.8342501,5.106196826,353.9728561,1380.737726,38.0291462
749.0324244,330.3234848,187.6480696,70.83131532,5.05593801,353.9958561,1377.891371,38.5372507
748.690838,325.715814,182.2936759,68.33706287,4.993663159,354.0416562,1360.506397,37.08176622
747.6620322,322.960178,178.5402844,67.23291566,4.960024914,354.0644559,1361.327944,35.60257069
746.806696,322.6873301,175.9521582,65.76911212,4.855646098,354.0872557,1372.992299,36.00204521
745.6074187,326.3632479,174.9872501,65.59808258,4.738562199,354.1100557,1371.578148,35.58104367
744.7506784,330.8582869,174.6814876,65.16797362,4.646562067,354.1328557,1374.638182,34.96972028
744.4098895,335.6935997,177.2292058,66.10463313,4.580884887,354.1328557,1384.102799,35.16399814
744.752115,338.3883641,180.493632,67.06672823,4.546069989,354.1558558,1390.269854,35.28040172
745.0935309,340.6548628,184.8611098,68.81124173,4.544924695,354.1788555,1385.91192,35.75944572
745.9508819,340.2309041,186.7171632,69.11329383,4.558943503,354.2018553,1387.829679,36.49912676
746.9781505,335.4941335,187.2996405,69.34035709,4.59255913,354.2248553,1385.548941,36.00099496
747.1480658,331.1716806,187.0969163,69.11816329,4.636124146,354.2478553,1383.660352,35.89038316
746.8051418,326.877184,186.6430364,69.15213404,4.588665971,354.2478553,1381.49761,36.6808866
746.2920182,322.144581,185.6378993,68.83668524,4.542610661,354.2706554,1388.75142,36.93081763
745.2645511,317.5587983,186.1623999,69.45302226,4.559613591,354.2934551,1385.459898,36.09851234
743.549843,316.5425455,187.8209175,69.64172168,4.575930382,354.316255,1387.651637,36.17533267
742.181073,316.0280646,189.4843354,70.49724994,4.532974084,354.339055,1386.058619,37.61337554
741.3258964,315.8682237,190.0510636,70.29735238,4.545080881,354.3618549,1385.277607,37.09423692
740.1248123,315.7388886,189.0239626,70.20182292,4.594027793,354.384655,1383.143437,35.96029336
739.2693481,315.9291234,186.9389527,69.19040639,4.593824532,354.4074548,1384.892482,37.05769575
738.9265281,316.1587377,184.8574455,68.61487173,4.558077171,354.4302546,1382.816645,37.19278158
738.7559206,316.288922,182.6396265,67.60741629,4.529267829,354.4530546,1383.441841,35.23051253
738.2411719,316.6430161,180.119732,66.95962763,4.485255175,354.4758546,1388.494782,35.22752024
738.4131538,316.9303072,179.2623806,66.65445318,4.439225195,354.4758546,1377.432718,36.34077571
738.2411719,317.100917,181.2689274,67.4639012,4.423259297,354.4988547,1372.172215,35.61700821
738.2414093,317.3967149,184.2618618,68.56099668,4.382307531,354.5218544,1367.674117,34.88196524
737.7266701,317.7202089,185.9638354,68.80913201,4.389705406,354.5448542,1356.610218,36.07411057
737.5566795,317.8118816,189.0593079,70.39273622,4.484970095,354.5678542,1349.787343,36.78358809
737.3860319,318.9987583,189.2003218,69.88641226,4.499059217,354.5908542,1349.770335,36.04492512
737.7291047,321.6612951,188.9460943,69.81928683,4.499435425,354.5908542,1362.153064,36.21118669
738.5859511,324.6680924,190.8673412,71.03789362,4.559137271,354.5908542,1366.453083,37.09679373
740.2990213,325.8625098,192.8254156,71.5201238,4.584144018,354.6136543,1374.786526,36.72085664
741.839012,325.5252832,191.4314486,70.48750446,4.515149161,354.636454,1377.617683,36.51339245
743.2088449,324.4344962,195.5544729,72.94718556,4.532977722,354.6592539,1381.782491,37.3077458
743.5494999,321.8359331,201.3255003,74.92735441,4.582115549,354.6820538,1383.438738,38.04683684
743.3801026,318.205421,204.4108093,75.93455739,4.649525647,354.7048538,1379.865478,38.14890633
742.35217,316.0469537,206.3981547,77.02073214,4.745123628,354.7048538,1374.623622,38.23860639
741.3251674,316.745549,209.1200948,78.50238193,4.805834256,354.7048538,1372.697377,38.69858515
740.2975123,319.8504688,209.711759,78.70408559,4.856638085,354.7278539,1370.007323,39.3024141
740.2986126,323.5359298,209.3466357,78.99171248,4.935690975,354.7508537,1365.394448,38.92692649
740.4694141,324.5860925,208.4167758,78.42121986,4.964013142,354.7738535,1370.783966,38.08506954
740.638658,326.1048598,206.1188433,77.57592038,4.940278409,354.7968535,1368.152211,38.69295374
740.8103845,327.4356744,203.7282625,77.42127108,4.974768876,354.8198534,1377.659709,38.83088544
740.9822245,326.3525012,202.5994177,76.81742667,5.025329822,354.8198534,1384.624097,37.09316734
740.639174,323.8292235,200.1675593,75.29243958,5.017571053,354.8198534,1393.129669,36.29802399
740.1255951,323.481074,196.9724571,74.24785854,5.001775992,354.8426536,1383.844966,36.9037036
740.4700683,323.1631562,194.7501983,73.97420161,4.958918532,354.8654533,1384.539354,36.05196288
740.4678199,322.5361258,195.2634813,73.65732446,4.867502636,354.8882531,1375.317989,34.47871116
740.4677951,321.9395017,195.7676954,73.51781718,4.767719121,354.9110531,1379.238014,34.57504933
740.4677133,321.1632315,195.36646,73.48063105,4.696114736,354.9338531,1370.555273,35.96729866
740.2964167,320.3364454,197.0402009,74.06138563,4.651460336,354.9338531,1373.007218,35.35736636
739.6116774,319.5620431,199.8225134,74.46444415,4.573251668,354.9566532,1377.514911,34.36493042
739.0975776,318.8768356,201.6550015,75.39642595,4.513706836,354.9794529,1384.023555,35.890594
738.7558319,318.3633924,203.0935773,76.39021789,4.538806018,355.0022528,1378.171282,37.1827013
738.5841997,318.1448114,206.5603374,77.43928527,4.612495456,355.0250527,1372.675846,36.60847714
738.755911,317.9524414,209.242396,78.52897512,4.595619776,355.0478527,1376.770181,36.20673301
738.9268341,317.9201404,211.3352852,79.26420645,4.60578013,355.0478527,1380.252411,37.56095064
739.0973329,318.0538167,215.1293787,81.20456288,4.691956,355.0478527,1375.493105,38.20095955
739.0977159,318.2318696,220.1121808,82.67367385,4.808450617,355.0478527,1363.080355,38.02820898
738.9262943,318.2839882,223.9644208,84.53899128,4.912962937,355.0478527,1371.372007,38.09123332
738.5840874,318.6468958,224.7654259,84.39177308,4.99576247,355.0478527,1358.539884,38.91131373
738.5853327,318.9839992,225.5458432,85.37424969,5.08306436,355.0478527,1346.03304,38.83448405
738.5840167,319.2849495,225.4423097,85.82446951,5.148354514,355.0478527,1345.656696,38.94053737
738.7557883,319.6947967,223.9169511,85.37233155,5.116092705,355.0478527,1340.812394,38.7533753
739.0982288,320.1397074,225.2293226,86.40335042,5.039513724,355.0708528,1345.933109,39.04386925
739.0970718,320.4505445,225.8074197,86.53107193,4.96145873,355.0938526,1353.160822,39.28543046
738.7551593,320.8207323,226.7561078,87.40159298,4.916295744,355.1168524,1357.256558,39.29428911
738.7562657,321.0814296,229.9265361,88.45023961,4.862772559,355.1398524,1366.399767,39.01107451
738.5844885,321.4025298,234.0659495,89.98205706,4.855493303,355.1628523,1377.234722,39.68544246
738.5846277,321.5847204,233.804266,89.75662496,4.909684053,355.1628523,1374.164985,40.15914176
738.9268341,321.7586891,231.2382154,89.22343677,4.993783902,355.1628523,1368.961682,39.11390612
739.269278,321.8284655,229.4945818,88.6974954,5.001234977,355.1628523,1374.061625,38.19480221
739.4406727,322.0200696,228.2323932,88.22870116,4.955247035,355.1628523,1368.392519,39.1535203
739.440211,321.8999691,225.4285719,88.1301628,4.943360307,355.1628523,1374.769499,39.24167223
739.2691993,322.0181381,223.0753678,87.59221188,4.95890633,355.1628523,1372.826293,37.28170942
738.9262943,321.9850826,222.780317,86.84230548,4.942243583,355.1628523,1376.148521,36.48061818
738.5840874,322.0894227,224.5376204,87.98215036,4.907435494,355.1628523,1372.891571,38.08807314
738.4133876,322.0972965,225.792492,88.1742209,4.939322394,355.1628523,1378.621205,37.14688299
738.5849502,322.088145,226.7681376,88.07706665,4.998415441,355.1628523,1374.527342,35.85958075
738.5836942,322.2671097,228.0902519,87.94351308,5.042375738,355.1628523,1372.756347,36.4369156
738.926983,322.6251498,230.7896006,89.28875173,5.063683131,355.1628523,1375.560765,36.84198103
739.097567,322.7831322,233.5518698,90.04801517,5.09007305,355.1628523,1374.798171,35.90929037
739.0978046,323.0160954,235.2063755,90.57308977,5.106546448,355.1628523,1373.550377,36.60834877
739.2702449,323.4446475,237.3936635,91.96103801,5.158454062,355.1628523,1375.339874,36.69016514
739.2684679,323.6539754,238.5288764,92.49188186,5.18214772,355.1628523,1374.301178,36.39416243
739.2692272,323.7716661,236.9543646,91.63729928,5.11111102,355.1628523,1375.129923,36.09484148
739.6124513,323.7966659,235.8818849,91.59243527,5.06084551,355.1628523,1376.47751,35.9703657
739.6109118,323.8923403,234.0893552,90.97369656,4.987781287,355.1628523,1381.304806,35.54744057
739.2686768,323.8086419,231.5057348,89.75139236,4.896240546,355.1856525,1366.364943,35.27037884
739.4411786,323.7537034,228.251373,88.28373397,4.779529931,355.2084522,1374.32879,34.6967422
739.2689391,323.3283943,227.0775909,88.05758205,4.737264661,355.231252,1370.259948,33.68832768
738.9263212,323.5788575,222.3245109,85.46846672,4.724655496,355.254052,1364.263629,33.2475735
738.9265553,323.4581448,216.3371608,82.921231,4.755128802,355.276852,1359.078993,32.85467798
739.0985892,323.3443407,211.4924208,80.90530679,4.753149997,355.276852,1369.459293,31.40869431
738.9261723,323.3832096,206.7967872,78.83677067,4.698203623,355.276852,1360.5133,30.08617044
739.2700108,323.544497,201.1041162,76.28779633,4.716749804,355.276852,1361.428761,30.12856954
739.4403242,323.2616044,195.9644048,74.00474598,4.718077586,355.276852,1373.0298,29.56977218
739.7834668,323.0773016,193.369786,72.42003239,4.658760554,355.276852,1378.571749,27.58338771
739.7826795,323.1292802,190.157673,70.82894152,4.626390945,355.276852,1382.779102,27.73724499
739.7824552,322.9645664,187.8626867,69.72315394,4.672400944,355.276852,1380.393335,28.31812637
739.6123392,322.9922576,184.9229014,68.02865328,4.675825265,355.276852,1376.050549,27.06969131
739.6122789,322.7707503,182.1574989,66.52284345,4.62727945,355.276852,1372.125712,25.95709506
739.0970718,320.1532056,179.3493505,64.7821954,4.552707226,355.276852,1363.254788,26.92296297
738.7551593,317.6361529,178.7188975,64.40710955,4.50513881,355.276852,1371.21798,26.83513424
738.2408316,314.9774579,178.5296433,63.50438848,4.473309028,355.276852,1373.288409,25.45213653
737.2127288,311.9421085,178.8132772,63.23840249,4.41971045,355.276852,1382.378503,25.57669044
736.0140716,308.4987084,179.1169012,62.50972529,4.393977885,355.276852,1382.645016,26.2127641
734.2990247,307.5135016,179.356817,62.58939726,4.412186018,355.2998521,1389.547325,26.05476684
732.4161041,306.8202762,179.6651582,62.08684754,4.415309013,355.3228518,1372.32273,25.53761417
730.3600922,306.5391039,183.1106722,63.34958449,4.411067041,355.3458516,1364.579561,26.33312148
728.6482389,308.7994494,185.5269859,63.24336441,4.422079717,355.3688516,1362.660741,27.00115426
727.2786902,312.4944236,188.329697,64.32136493,4.47510943,355.3918516,1364.283514,27.20048198
726.7644344,313.836359,192.9399407,65.89516094,4.556859275,355.3918516,1364.623841,27.65712661
726.5930893,315.7003589,198.4202599,67.02540269,4.642463766,355.3918516,1370.563469,28.53087093
726.7635516,317.7910904,203.6180545,68.86620546,4.757208493,355.3918516,1371.531152,29.26712219
726.9351838,317.5438581,206.8130513,69.93744397,4.878128723,355.3918516,1371.548972,29.96276356
726.7634725,315.2627102,209.0644635,70.78493053,4.959399857,355.4146517,1367.577814,30.12701956
726.7644946,315.0342968,213.1447311,72.26957132,5.019952948,355.4374514,1367.220714,30.76026686
726.2493727,314.4945288,217.2261503,73.67721765,5.060842183,355.4602513,1351.45001,31.90193769
726.0790593,314.0235615,217.9828183,74.01975798,5.062387419,355.4830513,1348.326939,32.2933167
725.5639716,313.2813713,218.6968214,74.44133609,5.0725831,355.5058512,1340.836298,31.60983905
725.3939478,312.5765568,220.8506401,75.10551379,5.107441897,355.5058512,1332.584223,32.64811216
725.0512659,311.8522758,221.7249333,75.5359923,5.119914372,355.5058512,1326.052226,32.94268759
725.0511205,312.2043138,219.94877,74.90070605,5.065988368,355.5058512,1328.596259,32.2279113
725.0514929,314.0843578,217.8816917,74.1629542,5.015481053,355.5058512,1330.726795,33.02320322
725.3937884,317.2100671,216.863966,74.06890428,5.009716084,355.5058512,1336.610834,33.09785163
726.2521286,321.081426,215.6647254,73.66195534,5.00429548,355.5058512,1337.094541,32.1444183
727.6226056,323.7396931,215.1557804,73.53791837,4.987864808,355.5058512,1338.392215,32.78003144
729.334657,323.8178439,215.6509871,73.81449308,4.977870424,355.5058512,1335.889578,33.78568185
730.5312521,322.7765754,217.3025984,74.34072921,5.017450813,355.5058512,1345.45214,32.34060379
731.7310674,320.3198685,219.9959309,75.65132558,5.062165049,355.5058512,1348.594297,32.49958941
731.5584064,316.8237467,221.2716492,75.90644658,5.08878514,355.5058512,1364.893125,33.978329
731.0466806,314.417538,221.3452283,75.75757694,5.084022888,355.5058512,1368.470562,33.69158371
730.0187385,314.2812526,220.4174235,75.54613777,5.101480188,355.5058512,1377.378901,32.61853994
728.8180737,314.6210038,219.4642194,75.42601637,5.103560012,355.5058512,1363.926816,33.56539143
727.9636281,315.1815899,216.2692929,73.74505684,5.088916765,355.5058512,1360.403134,33.46717318
727.620514,315.7714306,213.2752759,73.0100129,5.06042225,355.5058512,1357.816816,32.71896358
726.9346108,316.88079,209.5034987,71.44692715,5.013417756,355.5058512,1356.534652,32.59469162
726.9366121,319.3577146,207.7060536,71.01574697,4.970360971,355.5058512,1352.853593,32.58156215
727.4498591,322.6718396,206.2374849,70.58928038,4.88783122,355.5058512,1358.30562,32.47915467
728.3078424,326.092654,205.3852141,70.33600393,4.815788384,355.5058512,1357.258229,32.19626985
729.8496254,327.792825,204.7272892,69.77641088,4.784250666,355.5058512,1353.816964,32.24548434
731.560954,327.1015755,206.1775176,70.3629943,4.796865999,355.5058512,1347.345932,32.59448064
732.5874698,324.730959,208.4379057,71.07171673,4.795326782,355.5058512,1347.031192,32.83044555
733.7879209,321.2050419,210.759464,71.99916271,4.804726072,355.5058512,1351.376471,32.9093025
733.958132,316.9829694,212.1455361,71.8411906,4.830805892,355.5058512,1359.110082,33.45208216
733.6158745,313.1207663,212.1137805,71.77127243,4.870501115,355.5058512,1360.812459,34.18119754
732.5860854,311.1109362,211.4546292,71.66302494,4.911748066,355.5058512,1362.529091,34.17423238
731.5593873,309.7556372,211.1729248,71.66371178,4.871840924,355.5058512,1364.451001,34.08339641
730.1894202,307.8983947,210.3632184,71.11368378,4.830087748,355.5058512,1357.432984,34.64457177
728.6468348,306.3650157,207.1687892,69.9987627,4.812389228,355.5058512,1350.397058,34.75450611
727.1063099,307.0867643,204.4734905,69.38011473,4.791685219,355.5058512,1342.121071,33.56795721
725.9068599,308.7100325,204.2880443,69.19437553,4.785337041,355.5058512,1348.084646,33.22289475
724.7078234,312.416205,204.7568157,69.38694474,4.767994207,355.5058512,1343.712303,34.29231494
723.8525852,314.6213111,206.0227179,69.61775094,4.770697857,355.5058512,1357.380542,34.19500598
723.6815914,314.7153334,207.9298817,70.34746913,4.811764594,355.5058512,1362.387801,33.21553596
723.3376582,313.5824395,211.43144,71.36112194,4.898866924,355.5058512,1365.895552,34.39617965
723.165773,311.9127164,215.982154,73.02563708,4.977899589,355.5058512,1358.668631,35.76155852
723.1664786,308.0009459,220.406132,74.73238605,5.072152185,355.5058512,1354.229462,35.92357879
722.8234615,305.8824174,223.2307664,75.59757279,5.158121189,355.5058512,1342.80889,35.32662772
721.9660822,305.9950128,225.060853,76.36454529,5.256158724,355.5058512,1338.066953,36.51717317
721.4535595,306.8121896,225.742255,76.59783251,5.340425427,355.5058512,1339.735855,37.35939353
720.9391099,307.4901386,225.87096,77.06444665,5.393373612,355.5058512,1340.924303,36.84244463
720.2534414,308.3566853,225.5521734,76.65545971,5.370789532,355.5058512,1346.398159,36.62765565
719.9118411,309.1120618,223.7649062,75.99110213,5.318258389,355.5058512,1349.077968,36.79965427
719.7400366,309.8400642,222.7505566,75.66820305,5.313667984,355.5058512,1342.747092,37.15994258
719.5692517,310.2870252,222.6809336,75.83820103,5.317080808,355.5058512,1335.97932,37.28091708
719.7409594,310.8062858,222.9621163,75.82833552,5.276879991,355.5058512,1340.451788,37.35771673
720.0830206,311.0385449,222.0030399,75.29045668,5.275320507,355.5058512,1325.421696,37.21410635
720.0821475,311.3295132,222.3577202,75.69363309,5.310984826,355.4830511,1321.424977,37.33407019
720.5975034,311.4721379,222.05464,75.40156362,5.270861726,355.4602514,1324.144057,37.13585116
