738.759	330.952	186.345	69.6434	41.4998	353.791	1351.81	5.06229	37.8127
740.472	336.646	186.808	69.8632	42.0493	353.791	1369.86	4.97069	38.3882
741.329	341.941	185.449	69.3136	41.2555	353.791	1369.86	4.81803	36.6582
743.898	342.063	190.367	71.1822	41.8661	353.905	1326.55	4.95542	37.3479
745.611	341.878	193.073	73.1607	42.4768	353.905	1322.94	4.97069	39.9332
745.611	341.16	194.586	73.4905	42.4768	353.905	1362.64	5.06229	37.536
746.468	341.087	196.466	74.15	42.4768	353.905	1395.12	5.23022	36.8794
749.038	340.842	194.901	73.8202	42.4768	353.905	1413.16	5.13862	38.7358
749.894	340.452	191.237	72.7211	42.4768	354.02	1359.03	5.07755	38.658
749.038	330.053	184.462	70.4128	41.8661	354.02	1337.38	5.15388	36.0792
749.894	319.719	184.462	69.7533	41.8661	354.02	1377.07	5.13862	35.3221
747.325	318.254	181.222	68.6541	41.1944	354.02	1387.9	5.06229	36.3672
747.325	316.534	172.336	63.9277	40.5838	354.134	1344.59	4.89436	34.8016
744.755	326.275	170.846	64.4773	40.5838	354.134	1351.81	4.83329	32.8278
744.755	330.098	168.353	62.7186	40.0342	354.134	1384.29	4.63483	33.997
743.898	338.767	175.343	66.3459	40.7059	354.134	1380.68	4.52797	33.997
743.042	341.941	181.044	67.7748	40.7059	354.134	1402.33	4.52797	34.5977
745.611	341.077	187.314	69.6434	41.3776	354.134	1395.12	4.52797	35.2672
746.468	339.866	191.01	70.5227	41.9272	354.249	1384.29	4.6501	34.6993
746.468	340.223	191.764	71.2921	41.9272	354.249	1362.64	4.68063	35.3364
748.181	336.579	187.165	69.4235	41.9272	354.249	1380.68	4.66536	36.5066
748.181	319.963	182.908	68.4343	41.2555	354.249	1391.51	4.6959	35.0273
746.468	317.888	182.097	67.555	41.2555	354.249	1391.51	4.71116	34.3295
744.755	316.3	184.862	68.874	41.2555	354.249	1377.07	4.5127	35.5215
743.898	316.359	187.412	69.8632	41.9272	354.363	1391.51	4.43637	36.8205
743.042	315.446	191.266	72.2814	41.9272	354.363	1369.86	4.57377	35.6597
739.616	315.066	193.094	71.6219	41.9272	354.363	1395.12	4.71116	35.0273
